cancel_order_buy_price,cancel_order_buy_volume,cancel_order_sell_price,cancel_order_sell_volume,execute_order_buy_price,execute_order_buy_volume,execute_order_sell_price,execute_order_sell_volume,new_order_buy_price,new_order_buy_volume,new_order_sell_price,new_order_sell_volume,time_index_volume,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume
3452.6413,0.0,3464.2731,0.0,3457.7037,78.7407,3457.7037,78.7407,3452.5196,221.3575,3462.4264,149.0233,2016-04-29 13:21:53.766000$$2016-04-29 13:27:15.205,1.3131914434241834,1.3185684073128339,-0.7323823651328909,-0.724961507009582
3457.9518,0.0,3466.6023,0.0,3461.9005,152.2321,3461.7423,152.2321,3458.3226,223.9387,3466.7022,227.2348,2016-04-29 13:27:15.205000$$2016-04-29 13:32:35.225,1.4706458537507567,1.4675373610865576,1.582631773259287,1.597671923763205
3457.5928,0.0,3467.7079,0.0,3461.5808,166.2036,3461.5509,166.2036,3457.3993,299.2527,3467.2809,331.6793,2016-04-29 13:32:35.225000$$2016-04-29 13:37:55.248,1.4586514353888131,1.4604773259872044,2.0227406844318363,2.039229343788432
3464.3001,0.0,3474.7424,0.0,3469.0187,187.1402,3468.9766,187.1402,3464.6442,328.3716,3474.559,357.4402,2016-04-29 13:37:55.248000$$2016-04-29 13:43:15.328,1.7377045612389745,1.7343838183453348,2.682253566345389,2.700912848072165
3451.873,0.0,3462.588,0.0,3456.5849,99.6981,3456.5849,99.6981,3450.6958,517.4202,3460.3301,456.139,2016-04-29 13:43:15.328000$$2016-04-29 13:48:35.562,1.2712166068169128,1.2773000307758962,-0.07221427330255135,-0.06262063634882997
3445.716,0.0,3455.1739,0.0,3451.1857,126.4286,3450.9429,126.4286,3445.7969,307.3234,3454.4539,377.4963,2016-04-29 13:48:35.562000$$2016-04-29 13:53:55.781,1.068650877633922,1.0691876063735408,0.7698092209606159,0.7821741685027853
3440.9397,0.0,3450.1849,0.0,3445.7386,79.3864,3445.7386,79.3864,3440.6644,364.3041,3449.3959,377.1745,2016-04-29 13:53:55.781000$$2016-04-29 13:59:25.194,0.8642880491718028,0.8772203092595412,-0.7120425072834036,-0.7045547055845177
3433.4199,0.0,3442.5286,0.0,3437.7711,163.1687,3437.759,163.1687,3432.7946,394.5039,3442.0987,311.8858,2016-04-29 13:59:25.194000$$2016-04-29 14:04:45.292,0.5653655333795432,0.5828825032047538,1.9271398874868007,1.9433139006338274
3431.1372,0.0,3441.2402,0.0,3437.0303,128.7879,3437.0303,128.7879,3432.0969,316.9487,3440.6505,341.8218,2016-04-29 14:04:45.292000$$2016-04-29 14:10:06.192,0.5375723988079824,0.5560034667527818,0.8441282958007832,0.8567378460653606
3440.7462,0.0,3450.3733,0.0,3447.1266,137.519,3447.1013,137.519,3442.091,265.1531,3451.2556,345.396,2016-04-29 14:10:06.192000$$2016-04-29 14:15:27.223,0.9163626587632206,0.927485250899568,1.1191621085151409,1.1326768640650215
