time_index_volume,nom_exe_buy,nom_exe_sell,nom_new_buy,nom_new_sell,nom_amm_buy,nom_amm_sell,nom_can_buy,nom_can_sell,nom_exe,nom_new,nom_can,nom_amm,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume,nom_exe_order_volume_average,nom_exe_order_price_average
2016-04-29 11:09:28.372000$$2016-04-29 11:15:01.109,-0.236511873,-0.5573078929999999,1.9143768840000002,0.055009937,-1.22883012,0.063086297,0.082401791,0.395073702,1.422205524,1.249316581,-0.300983964,-1.5099997509999998,0.009960993000000001,-1.15507428,0.090098524,0.08595817900000001,1.0482,-0.0086
2016-04-29 11:15:01.109000$$2016-04-29 11:20:17.440,0.550317935,1.098957812,0.8568665959999999,-0.246758862,-0.9235091609999999,-1.354279161,-0.10984716900000001,0.635791209,-1.314220009,0.7378521259999999,-0.63278448,0.285268275,0.014575108,-1.095572493,-0.166589052,-0.17591850399999998,0.9470000000000001,-0.0133
2016-04-29 11:20:17.440000$$2016-04-29 11:25:46.668,0.14961757,0.20123396300000002,-0.530618708,-0.842140546,0.047966617,2.4253620590000002,0.23998290600000002,-2.105887417,-0.325391883,0.182712056,2.284874552,-1.514460045,0.012088673999999999,-1.127636547,-0.9726095570000001,-0.9982332429999999,0.9743,-0.0107
2016-04-29 11:25:46.668000$$2016-04-29 11:31:02.531,-0.473289361,-0.595582941,-0.268228937,-0.597463141,0.714121435,1.5483671819999998,-0.188637726,-0.645951364,0.49832804799999997,0.19305628100000002,0.35367633600000004,-0.571108026,0.011211345,-1.1389502409999999,-0.276743374,-0.288299668,0.9599,-0.0098
2016-04-29 11:31:02.531000$$2016-04-29 11:36:20.983,-1.278332822,-1.3436861480000002,3.198496521,-1.315183528,-1.328753342,0.452861797,0.07925016900000001,1.7330879000000001,1.081669871,3.36183718,-1.247708192,-1.828018659,0.013385833,-1.1109089159999999,-0.49961581899999996,-0.515677626,0.9689,-0.012
2016-04-29 11:36:20.983000$$2016-04-29 11:41:37.109,0.142332109,-0.174557415,-0.737350043,0.662625492,0.070171777,-0.131801454,0.381805909,-0.21140937,1.00093682,-0.9781398509999999,0.44109683200000005,0.1304961,0.028226806,-0.919525673,-0.32080448699999997,-0.33325150600000003,0.9626,-0.0307
2016-04-29 11:41:37.109000$$2016-04-29 11:47:01.572,-0.742851425,-0.8078354790000001,0.4036479,1.086732993,-0.129674669,-1.271599509,0.470051334,1.239148079,0.324721637,-0.48506513,-0.635764724,1.4502968680000001,0.037237275,-0.8033302809999999,0.570829778,0.576407731,0.9903,-0.0464
2016-04-29 11:47:01.572000$$2016-04-29 11:52:26.304,-0.429576594,-0.633857989,-0.284131348,0.20589433699999998,-0.101918218,-0.114084385,0.71272625,0.532626563,0.9426633390000001,-0.37817480600000003,0.07850045900000001,-0.08805826800000001,0.043194499000000004,-1.5607405069999998,0.145091147,0.142062514,1.0213,-0.0277
2016-04-29 11:52:26.304000$$2016-04-29 11:57:42.101,0.02576473,-0.171077865,0.534842786,0.320077126,-0.135225959,-0.557011091,-0.295792884,0.5013645489999999,0.563278698,0.10570504800000001,-0.6755013129999999,0.355294879,0.042154489,-0.7413920390000001,0.609827845,0.616194169,0.9897,-0.0569
2016-04-29 11:57:42.101000$$2016-04-29 12:02:57.289,1.581210693,1.116355561,-0.339789784,1.180525998,-0.543245785,-1.81197009,-0.48173859999999996,0.01055093,0.727172863,-1.027562259,-0.44502909799999996,1.882499282,0.0454743,-0.704068626,0.241700972,0.240625371,1.0045,-0.0646
